日期,股票代码,名称,收盘价,涨跌幅
2001-12-13,'600708,东海股份,11.19,0.4488
2001-12-12,'600708,东海股份,11.14,-2.2807
2001-12-11,'600708,东海股份,11.4,-1.6393
2001-12-10,'600708,东海股份,11.59,-0.3439
2001-12-07,'600708,东海股份,11.63,-0.3428
2001-12-06,'600708,东海股份,11.67,1.7437
2001-12-05,'600708,东海股份,11.47,-2.1331
2001-12-04,'600708,东海股份,11.72,0.3425
2001-12-03,'600708,东海股份,11.68,3.0891
2001-11-30,'600708,东海股份,11.33,2.2563
2001-11-29,'600708,东海股份,11.08,0.1808
2001-11-28,'600708,东海股份,11.06,1.0046
2001-11-27,'600708,东海股份,10.95,2.0503
2001-11-26,'600708,东海股份,10.73,-1.106
2001-11-23,'600708,东海股份,10.85,-1.0939
2001-11-22,'600708,东海股份,10.97,2.5234
2001-11-21,'600708,东海股份,10.7,0.5639
2001-11-20,'600708,东海股份,10.64,2.6037
2001-11-19,'600708,东海股份,10.37,-0.2885
2001-11-16,'600708,东海股份,10.4,2.1611
2001-11-15,'600708,东海股份,10.18,1.8
2001-11-14,'600708,东海股份,10.0,-1.4778
2001-11-13,'600708,东海股份,10.15,-2.7778
2001-11-12,'600708,东海股份,0.0,None
2001-11-09,'600708,东海股份,10.44,-1.6023
2001-11-08,'600708,东海股份,10.61,-1.7593
2001-11-07,'600708,东海股份,10.8,-2.5271
2001-11-06,'600708,东海股份,11.08,-1.4235
2001-11-05,'600708,东海股份,11.24,0.1783
2001-11-02,'600708,东海股份,11.22,-1.2324
2001-11-01,'600708,东海股份,11.36,1.8834
2001-10-31,'600708,东海股份,11.15,-1.5887
2001-10-30,'600708,东海股份,11.33,1.1607
2001-10-29,'600708,东海股份,11.2,-0.6211
2001-10-26,'600708,东海股份,11.27,-0.5296
2001-10-25,'600708,东海股份,11.33,-3.82
2001-10-24,'600708,东海股份,11.78,3.3333
2001-10-23,'600708,东海股份,11.4,10.0386
2001-10-22,'600708,东海股份,10.36,-9.9913
2001-10-19,'600708,东海股份,11.51,-3.2773
2001-10-18,'600708,东海股份,11.9,-2.379
2001-10-17,'600708,东海股份,12.19,0.0
2001-10-16,'600708,东海股份,12.19,-2.4019
2001-10-15,'600708,东海股份,12.49,2.377
2001-10-12,'600708,东海股份,12.2,4.1845
2001-10-11,'600708,东海股份,11.71,-2.4167
2001-10-10,'600708,东海股份,12.0,-3.0695
2001-10-09,'600708,东海股份,12.38,0.0
2001-10-08,'600708,东海股份,12.38,-0.96
2001-09-28,'600708,东海股份,12.5,2.6273
2001-09-27,'600708,东海股份,12.18,1.8395
2001-09-26,'600708,东海股份,11.96,-2.0475
2001-09-25,'600708,东海股份,12.21,0.2463
2001-09-24,'600708,东海股份,12.18,-0.895
2001-09-21,'600708,东海股份,12.29,2.5021
2001-09-20,'600708,东海股份,12.11,1.0008
2001-09-19,'600708,东海股份,11.99,4.7162
2001-09-18,'600708,东海股份,11.45,0.6151
2001-09-17,'600708,东海股份,11.38,-4.6901
2001-09-14,'600708,东海股份,11.94,-2.5306
2001-09-13,'600708,东海股份,12.25,0.4098
2001-09-12,'600708,东海股份,12.2,-2.008
2001-09-11,'600708,东海股份,12.45,-1.0334
2001-09-10,'600708,东海股份,12.58,4.6589
2001-09-07,'600708,东海股份,12.02,-2.9863
2001-09-06,'600708,东海股份,12.39,-0.9592
2001-09-05,'600708,东海股份,12.51,-0.3187
2001-09-04,'600708,东海股份,12.55,2.449
2001-09-03,'600708,东海股份,12.25,0.4922
2001-08-31,'600708,东海股份,12.28,0.7383
2001-08-30,'600708,东海股份,12.19,-0.2455
2001-08-29,'600708,东海股份,12.22,0.9917
2001-08-28,'600708,东海股份,12.1,0.9174
2001-08-27,'600708,东海股份,11.99,-4.3097
2001-08-24,'600708,东海股份,12.53,-1.5711
2001-08-23,'600708,东海股份,12.73,-0.2351
2001-08-22,'600708,东海股份,12.76,-2.7439
2001-08-21,'600708,东海股份,13.12,1.3127
2001-08-20,'600708,东海股份,12.95,0.7782
2001-08-17,'600708,东海股份,12.85,-0.3103
2001-08-16,'600708,东海股份,12.89,-1.5279
2001-08-15,'600708,东海股份,13.09,-0.4563
2001-08-14,'600708,东海股份,13.15,-1.3503
2001-08-13,'600708,东海股份,13.33,0.2256
2001-08-10,'600708,东海股份,13.3,1.9157
2001-08-09,'600708,东海股份,13.05,3.5714
2001-08-08,'600708,东海股份,12.6,-0.3953
2001-08-07,'600708,东海股份,12.65,2.4291
2001-08-06,'600708,东海股份,12.35,-4.8536
2001-08-03,'600708,东海股份,12.98,1.1691
2001-08-02,'600708,东海股份,12.83,-2.6555
2001-08-01,'600708,东海股份,13.18,4.6032
2001-07-31,'600708,东海股份,12.6,-3.0023
2001-07-30,'600708,东海股份,12.99,-6.8817
2001-07-27,'600708,东海股份,13.95,-4.7782
2001-07-26,'600708,东海股份,14.65,-0.8125
2001-07-25,'600708,东海股份,14.77,-1.4019
2001-07-24,'600708,东海股份,14.98,-1.9634
2001-07-23,'600708,东海股份,15.28,-1.4194
2001-07-20,'600708,东海股份,15.5,2.108
2001-07-19,'600708,东海股份,15.18,-2.0645
2001-07-18,'600708,东海股份,15.5,4.659
2001-07-17,'600708,东海股份,14.81,-0.2694
2001-07-16,'600708,东海股份,14.85,-1.0
2001-07-13,'600708,东海股份,15.0,0.2674
2001-07-12,'600708,东海股份,14.96,0.0
2001-07-11,'600708,东海股份,14.96,-1.2541
2001-07-10,'600708,东海股份,15.15,-0.1976
2001-07-09,'600708,东海股份,15.18,0.8638
2001-07-06,'600708,东海股份,15.05,0.3333
2001-07-05,'600708,东海股份,15.0,-3.8462
2001-07-04,'600708,东海股份,15.6,0.3861
2001-07-03,'600708,东海股份,15.54,-0.8296
2001-07-02,'600708,东海股份,15.67,0.7717
2001-06-29,'600708,东海股份,15.55,-0.8923
2001-06-28,'600708,东海股份,15.69,-1.0719
2001-06-27,'600708,东海股份,15.86,-0.813
2001-06-26,'600708,东海股份,15.99,0.0
2001-06-25,'600708,东海股份,15.99,3.8312
2001-06-22,'600708,东海股份,15.4,1.1162
2001-06-21,'600708,东海股份,15.23,0.9278
2001-06-20,'600708,东海股份,15.09,0.6671
2001-06-19,'600708,东海股份,14.99,1.9728
2001-06-18,'600708,东海股份,14.7,-4.047
2001-06-15,'600708,东海股份,15.32,-0.3901
2001-06-14,'600708,东海股份,15.38,-2.904
2001-06-13,'600708,东海股份,15.84,0.4439
2001-06-12,'600708,东海股份,15.77,-0.8799
2001-06-11,'600708,东海股份,15.91,1.4668
2001-06-08,'600708,东海股份,15.68,-2.1223
2001-06-07,'600708,东海股份,16.02,-1.3547
2001-06-06,'600708,东海股份,16.24,0.0616
2001-06-05,'600708,东海股份,16.23,3.0476
2001-06-04,'600708,东海股份,15.75,1.482
2001-06-01,'600708,东海股份,15.52,0.4531
2001-05-31,'600708,东海股份,15.45,-0.5151
2001-05-30,'600708,东海股份,15.53,0.7787
2001-05-29,'600708,东海股份,15.41,2.6649
2001-05-28,'600708,东海股份,15.01,-0.1331
2001-05-25,'600708,东海股份,15.03,2.3842
2001-05-24,'600708,东海股份,14.68,-0.1361
2001-05-23,'600708,东海股份,14.7,-1.9346
2001-05-22,'600708,东海股份,14.99,-0.5309
2001-05-21,'600708,东海股份,15.07,4.0746
2001-05-18,'600708,东海股份,0.0,None
2001-05-17,'600708,东海股份,14.48,-1.3624
2001-05-16,'600708,东海股份,14.68,-2.6525
2001-05-15,'600708,东海股份,15.08,2.168
2001-05-14,'600708,东海股份,14.76,-1.9269
2001-05-11,'600708,东海股份,15.05,-0.1989
2001-05-10,'600708,东海股份,15.08,1.9608
2001-05-09,'600708,东海股份,14.79,-0.135
2001-05-08,'600708,东海股份,14.81,3.2056
2001-04-30,'600708,东海股份,14.35,3.9855
2001-04-27,'600708,东海股份,13.8,-1.8492
2001-04-26,'600708,东海股份,14.06,-0.636
2001-04-25,'600708,东海股份,14.15,-3.0158
2001-04-24,'600708,东海股份,14.59,4.5878
2001-04-23,'600708,东海股份,13.95,2.4982
2001-04-20,'600708,东海股份,13.61,-2.4373
2001-04-19,'600708,东海股份,13.95,2.8761
2001-04-18,'600708,东海股份,13.56,-1.0219
2001-04-17,'600708,东海股份,13.7,-1.9327
2001-04-16,'600708,东海股份,13.97,-0.143
2001-04-13,'600708,东海股份,13.99,0.5751
2001-04-12,'600708,东海股份,13.91,-1.7655
2001-04-11,'600708,东海股份,14.16,0.0707
2001-04-10,'600708,东海股份,14.15,0.0
2001-04-09,'600708,东海股份,14.15,4.1973
2001-04-06,'600708,东海股份,13.58,1.1169
2001-04-05,'600708,东海股份,13.43,4.1085
2001-04-04,'600708,东海股份,12.9,-3.8031
2001-04-03,'600708,东海股份,13.41,0.0746
2001-04-02,'600708,东海股份,13.4,3.635
2001-03-30,'600708,东海股份,12.93,1.3323
2001-03-29,'600708,东海股份,12.76,-1.0853
2001-03-28,'600708,东海股份,12.9,1.5748
2001-03-27,'600708,东海股份,12.7,1.6
2001-03-26,'600708,东海股份,12.5,1.9576
2001-03-23,'600708,东海股份,12.26,-1.684
2001-03-22,'600708,东海股份,12.47,-0.8744
2001-03-21,'600708,东海股份,12.58,0.64
2001-03-20,'600708,东海股份,12.5,0.4823
2001-03-19,'600708,东海股份,12.44,0.7287
2001-03-16,'600708,东海股份,12.35,3.4338
2001-03-15,'600708,东海股份,11.94,0.5051
2001-03-14,'600708,东海股份,11.88,1.9742
2001-03-13,'600708,东海股份,11.65,-2.183
2001-03-12,'600708,东海股份,11.91,0.1682
2001-03-09,'600708,东海股份,11.89,0.7627
2001-03-08,'600708,东海股份,11.8,-0.6734
2001-03-07,'600708,东海股份,11.88,-0.5025
2001-03-06,'600708,东海股份,11.94,2.0513
2001-03-05,'600708,东海股份,11.7,0.7752
2001-03-02,'600708,东海股份,11.61,1.486
2001-03-01,'600708,东海股份,11.44,2.7853
2001-02-28,'600708,东海股份,11.13,-0.1794
2001-02-27,'600708,东海股份,11.15,3.2407
2001-02-26,'600708,东海股份,10.8,5.1607
2001-02-23,'600708,东海股份,10.27,5.3333
2001-02-22,'600708,东海股份,9.75,-6.4299
2001-02-21,'600708,东海股份,10.42,-6.6308
2001-02-20,'600708,东海股份,11.16,-2.7875
2001-02-19,'600708,东海股份,11.48,0.7018
2001-02-16,'600708,东海股份,11.4,-2.3136
2001-02-15,'600708,东海股份,11.67,-0.5963
2001-02-14,'600708,东海股份,11.74,-0.9283
2001-02-13,'600708,东海股份,11.85,-0.4202
2001-02-12,'600708,东海股份,11.9,0.8475
2001-02-09,'600708,东海股份,11.8,1.2876
2001-02-08,'600708,东海股份,11.65,-1.7707
2001-02-07,'600708,东海股份,11.86,0.8503
2001-02-06,'600708,东海股份,11.76,-1.0101
2001-02-05,'600708,东海股份,11.88,2.2375
2001-01-19,'600708,东海股份,11.62,1.1314
2001-01-18,'600708,东海股份,11.49,-0.4333
2001-01-17,'600708,东海股份,11.54,-0.3454
2001-01-16,'600708,东海股份,11.58,-0.2584
2001-01-15,'600708,东海股份,11.61,-5.6864
2001-01-12,'600708,东海股份,12.31,-0.485
2001-01-11,'600708,东海股份,12.37,-1.3557
2001-01-10,'600708,东海股份,12.54,0.0
2001-01-09,'600708,东海股份,12.54,0.8039
2001-01-08,'600708,东海股份,12.44,-2.8125
2001-01-05,'600708,东海股份,12.8,-1.0819
2001-01-04,'600708,东海股份,12.94,1.0148
2001-01-03,'600708,东海股份,12.81,0.0781
2001-01-02,'600708,东海股份,12.8,1.346
2000-12-29,'600708,东海股份,12.63,0.2381
2000-12-28,'600708,东海股份,12.6,1.531
2000-12-27,'600708,东海股份,12.41,-0.72
2000-12-26,'600708,东海股份,12.5,-1.4196
2000-12-25,'600708,东海股份,12.68,2.589
2000-12-22,'600708,东海股份,12.36,-1.278
2000-12-21,'600708,东海股份,12.52,-0.4769
2000-12-20,'600708,东海股份,12.58,-1.6419
2000-12-19,'600708,东海股份,12.79,-1.5396
2000-12-18,'600708,东海股份,0.0,None
2000-12-15,'600708,东海股份,12.99,-0.536
2000-12-14,'600708,东海股份,13.06,0.8494
2000-12-13,'600708,东海股份,12.95,0.3098
2000-12-12,'600708,东海股份,12.91,3.8616
2000-12-11,'600708,东海股份,12.43,0.6478
2000-12-08,'600708,东海股份,12.35,0.081
2000-12-07,'600708,东海股份,12.34,-1.28
2000-12-06,'600708,东海股份,12.5,-0.9509
2000-12-05,'600708,东海股份,12.62,1.7742
2000-12-04,'600708,东海股份,12.4,1.7227
2000-12-01,'600708,东海股份,12.19,0.0821
2000-11-30,'600708,东海股份,12.18,-0.6525
2000-11-29,'600708,东海股份,12.26,-1.0492
2000-11-28,'600708,东海股份,12.39,0.0
2000-11-27,'600708,东海股份,12.39,0.3239
2000-11-24,'600708,东海股份,12.35,-2.6025
2000-11-23,'600708,东海股份,12.68,0.0
2000-11-22,'600708,东海股份,12.68,2.4233
2000-11-21,'600708,东海股份,12.38,0.1618
2000-11-20,'600708,东海股份,12.36,-1.9048
2000-11-17,'600708,东海股份,12.6,-2.7027
2000-11-16,'600708,东海股份,12.95,-2.1903
2000-11-15,'600708,东海股份,13.24,0.4552
2000-11-14,'600708,东海股份,13.18,0.152
2000-11-13,'600708,东海股份,13.16,3.7855
2000-11-10,'600708,东海股份,12.68,-1.9335
2000-11-09,'600708,东海股份,12.93,2.7006
2000-11-08,'600708,东海股份,12.59,3.0278
2000-11-07,'600708,东海股份,12.22,0.1639
2000-11-06,'600708,东海股份,12.2,-3.481
2000-11-03,'600708,东海股份,12.64,-1.5576
2000-11-02,'600708,东海股份,12.84,1.182
2000-11-01,'600708,东海股份,12.69,-2.2342
2000-10-31,'600708,东海股份,12.98,1.0117
2000-10-30,'600708,东海股份,12.85,-4.461
2000-10-27,'600708,东海股份,13.45,-2.1106
2000-10-26,'600708,东海股份,13.74,-0.7942
2000-10-25,'600708,东海股份,13.85,3.901
2000-10-24,'600708,东海股份,13.33,-0.8185
2000-10-23,'600708,东海股份,13.44,0.8252
2000-10-20,'600708,东海股份,13.33,-4.7857
2000-10-19,'600708,东海股份,14.0,-3.1142
2000-10-18,'600708,东海股份,14.45,2.9936
2000-10-17,'600708,东海股份,14.03,-0.9181
2000-10-16,'600708,东海股份,14.16,-0.9097
2000-10-13,'600708,东海股份,14.29,-1.244
2000-10-12,'600708,东海股份,14.47,2.9893
2000-10-11,'600708,东海股份,14.05,-1.0563
2000-10-10,'600708,东海股份,14.2,0.141
2000-10-09,'600708,东海股份,14.18,8.4098
2000-09-29,'600708,东海股份,13.08,1.0819
2000-09-28,'600708,东海股份,12.94,-2.9985
2000-09-27,'600708,东海股份,13.34,-0.0749
2000-09-26,'600708,东海股份,13.35,7.0569
2000-09-25,'600708,东海股份,12.47,-4.4444
2000-09-22,'600708,东海股份,13.05,-2.2472
2000-09-21,'600708,东海股份,13.35,2.6923
2000-09-20,'600708,东海股份,13.0,4.3339
2000-09-19,'600708,东海股份,12.46,2.2989
2000-09-18,'600708,东海股份,12.18,-6.2356
2000-09-15,'600708,东海股份,12.99,0.6977
2000-09-14,'600708,东海股份,12.9,4.4534
2000-09-13,'600708,东海股份,12.35,0.4065
2000-09-12,'600708,东海股份,12.3,0.0
2000-09-11,'600708,东海股份,12.3,2.5855
2000-09-08,'600708,东海股份,11.99,-2.5203
2000-09-07,'600708,东海股份,12.3,0.6547
2000-09-06,'600708,东海股份,12.22,3.2095
2000-09-05,'600708,东海股份,11.84,-0.7544
2000-09-04,'600708,东海股份,11.93,3.4692
2000-09-01,'600708,东海股份,11.53,0.6108
2000-08-31,'600708,东海股份,11.46,-7.2065
2000-08-30,'600708,东海股份,12.35,-2.7559
2000-08-29,'600708,东海股份,12.7,-0.2357
2000-08-28,'600708,东海股份,12.73,0.0786
2000-08-25,'600708,东海股份,12.72,0.1575
2000-08-24,'600708,东海股份,12.7,2.3368
2000-08-23,'600708,东海股份,12.41,10.0177
2000-08-22,'600708,东海股份,11.28,-3.8363
2000-08-21,'600708,东海股份,11.73,4.1741
2000-08-18,'600708,东海股份,11.26,1.4414
2000-08-17,'600708,东海股份,11.1,0.4525
2000-08-16,'600708,东海股份,11.05,9.9502
2000-08-15,'600708,东海股份,10.05,-0.5935
2000-08-14,'600708,东海股份,10.11,0.6972
2000-08-11,'600708,东海股份,10.04,-1.1811
2000-08-10,'600708,东海股份,10.16,-1.3592
2000-08-09,'600708,东海股份,10.3,1.5779
2000-08-08,'600708,东海股份,10.14,-0.5882
2000-08-07,'600708,东海股份,10.2,1.3917
2000-08-04,'600708,东海股份,10.06,-2.1401
2000-08-03,'600708,东海股份,10.28,-0.291
2000-08-02,'600708,东海股份,10.31,2.0792
2000-08-01,'600708,东海股份,10.1,-0.9804
2000-07-31,'600708,东海股份,10.2,1.8981
2000-07-28,'600708,东海股份,10.01,-1.8627
2000-07-27,'600708,东海股份,10.2,1.291
2000-07-26,'600708,东海股份,10.07,1.4099
2000-07-25,'600708,东海股份,9.93,0.303
2000-07-24,'600708,东海股份,9.9,-1.1976
2000-07-21,'600708,东海股份,10.02,0.3003
2000-07-20,'600708,东海股份,9.99,1.0111
2000-07-19,'600708,东海股份,9.89,-1.7875
2000-07-18,'600708,东海股份,10.07,2.6504
2000-07-17,'600708,东海股份,9.81,1.0299
2000-07-14,'600708,东海股份,9.71,1.9958
2000-07-13,'600708,东海股份,9.52,-0.7299
2000-07-12,'600708,东海股份,9.59,-0.6218
2000-07-11,'600708,东海股份,9.65,1.7932
2000-07-10,'600708,东海股份,9.48,-7.0588
2000-07-07,'600708,东海股份,10.2,-0.9709
2000-07-06,'600708,东海股份,10.3,0.0
2000-07-05,'600708,东海股份,10.3,-1.341
2000-07-04,'600708,东海股份,10.44,-2.6119
2000-07-03,'600708,东海股份,10.72,-2.1005
2000-06-30,'600708,东海股份,10.95,-1.7937
2000-06-29,'600708,东海股份,11.15,-0.2683
2000-06-28,'600708,东海股份,11.18,1.9143
2000-06-27,'600708,东海股份,10.97,0.8272
2000-06-26,'600708,东海股份,10.88,0.7407
2000-06-23,'600708,东海股份,10.8,0.1855
2000-06-22,'600708,东海股份,10.78,4.4574
2000-06-21,'600708,东海股份,10.32,-1.7143
2000-06-20,'600708,东海股份,10.5,-1.8692
2000-06-19,'600708,东海股份,10.7,-0.4651
2000-06-16,'600708,东海股份,10.75,-1.7367
2000-06-15,'600708,东海股份,10.94,2.0522
2000-06-14,'600708,东海股份,10.72,0.9416
2000-06-13,'600708,东海股份,10.62,-0.7477
2000-06-12,'600708,东海股份,10.7,2.7858
2000-06-09,'600708,东海股份,10.41,-0.8571
2000-06-08,'600708,东海股份,10.5,-1.1299
2000-06-07,'600708,东海股份,10.62,-1.9391
2000-06-06,'600708,东海股份,10.83,2.7514
2000-06-05,'600708,东海股份,10.54,-3.6563
2000-06-02,'600708,东海股份,10.94,-1.7071
2000-06-01,'600708,东海股份,11.13,2.5806
2000-05-31,'600708,东海股份,10.85,0.463
2000-05-30,'600708,东海股份,10.8,-3.2258
2000-05-29,'600708,东海股份,11.16,-2.2767
2000-05-26,'600708,东海股份,0.0,None
2000-05-25,'600708,东海股份,11.42,3.8182
2000-05-24,'600708,东海股份,11.0,1.476
2000-05-23,'600708,东海股份,10.84,-0.9141
2000-05-22,'600708,东海股份,10.94,2.0522
2000-05-19,'600708,东海股份,10.72,-1.6514
2000-05-18,'600708,东海股份,10.9,1.0195
2000-05-17,'600708,东海股份,10.79,3.0564
2000-05-16,'600708,东海股份,10.47,2.1463
2000-05-15,'600708,东海股份,10.25,-0.2918
2000-05-12,'600708,东海股份,10.28,2.8
2000-05-11,'600708,东海股份,10.0,0.2004
2000-05-10,'600708,东海股份,9.98,-2.0608
2000-05-09,'600708,东海股份,10.19,-1.5459
2000-05-08,'600708,东海股份,10.35,-1.616
2000-04-28,'600708,东海股份,10.52,-0.2844
2000-04-27,'600708,东海股份,10.55,2.0309
2000-04-26,'600708,东海股份,10.34,1.6716
2000-04-25,'600708,东海股份,10.17,0.7929
2000-04-24,'600708,东海股份,10.09,-2.0388
2000-04-21,'600708,东海股份,10.3,-0.7707
2000-04-20,'600708,东海股份,10.38,0.8746
2000-04-19,'600708,东海股份,10.29,3.2096
2000-04-18,'600708,东海股份,9.97,1.2183
2000-04-17,'600708,东海股份,9.85,-4.3689
2000-04-14,'600708,东海股份,10.3,-1.9981
2000-04-13,'600708,东海股份,10.51,3.1403
2000-04-12,'600708,东海股份,10.19,-1.068
2000-04-11,'600708,东海股份,10.3,-0.9615
2000-04-10,'600708,东海股份,10.4,-2.439
2000-04-07,'600708,东海股份,10.66,1.6206
2000-04-06,'600708,东海股份,10.49,1.8447
2000-04-05,'600708,东海股份,10.3,1.378
2000-04-04,'600708,东海股份,10.16,-4.6904
2000-04-03,'600708,东海股份,10.66,-3.3545
2000-03-31,'600708,东海股份,11.03,0.364
2000-03-30,'600708,东海股份,10.99,-0.991
2000-03-29,'600708,东海股份,11.1,-8.7921
2000-03-28,'600708,东海股份,12.17,10.0362
2000-03-27,'600708,东海股份,11.06,10.0498
2000-03-24,'600708,东海股份,10.05,1.8237
2000-03-23,'600708,东海股份,9.87,1.0235
2000-03-22,'600708,东海股份,9.77,-1.3131
2000-03-21,'600708,东海股份,9.9,2.0619
2000-03-20,'600708,东海股份,9.7,3.7433
2000-03-17,'600708,东海股份,9.35,2.4096
2000-03-16,'600708,东海股份,9.13,2.5843
2000-03-15,'600708,东海股份,8.9,0.907
2000-03-14,'600708,东海股份,8.82,-7.644
2000-03-13,'600708,东海股份,9.55,1.5957
2000-03-10,'600708,东海股份,9.4,-4.0816
2000-03-09,'600708,东海股份,9.8,-2.3904
2000-03-08,'600708,东海股份,10.04,7.957
2000-03-07,'600708,东海股份,9.3,2.1978
2000-03-06,'600708,东海股份,9.1,-2.1505
2000-03-03,'600708,东海股份,9.3,-1.5873
2000-03-02,'600708,东海股份,9.45,-0.9434
2000-03-01,'600708,东海股份,9.54,-1.6495
2000-02-29,'600708,东海股份,9.7,-4.8086
2000-02-28,'600708,东海股份,10.19,0.3941
2000-02-25,'600708,东海股份,10.15,3.3605
2000-02-24,'600708,东海股份,9.82,9.9664
2000-02-23,'600708,东海股份,8.93,-9.9798
2000-02-22,'600708,东海股份,9.92,9.9778
2000-02-21,'600708,东海股份,9.02,10.0
2000-02-18,'600708,东海股份,8.2,2.372
2000-02-17,'600708,东海股份,8.01,-6.8605
2000-02-16,'600708,东海股份,8.6,9.9744
2000-02-15,'600708,东海股份,7.82,-4.401
2000-02-14,'600708,东海股份,8.18,9.3583
2000-01-28,'600708,东海股份,7.48,2.0464
2000-01-27,'600708,东海股份,7.33,-3.4256
2000-01-26,'600708,东海股份,7.59,-0.1316
2000-01-25,'600708,东海股份,7.6,4.2524
2000-01-24,'600708,东海股份,7.29,-2.6702
2000-01-21,'600708,东海股份,7.49,-4.4643
2000-01-20,'600708,东海股份,7.84,0.2558
2000-01-19,'600708,东海股份,7.82,-6.235
2000-01-18,'600708,东海股份,8.34,-5.6561
2000-01-17,'600708,东海股份,8.84,0.3405
2000-01-14,'600708,东海股份,8.81,-3.821
2000-01-13,'600708,东海股份,9.16,0.6593
2000-01-12,'600708,东海股份,9.1,-3.4995
2000-01-11,'600708,东海股份,9.43,-5.9821
2000-01-10,'600708,东海股份,10.03,4.0456
2000-01-07,'600708,东海股份,9.64,2.2269
2000-01-06,'600708,东海股份,9.43,2.0563
2000-01-05,'600708,东海股份,9.24,-1.5974
2000-01-04,'600708,东海股份,9.39,-1.1579
1999-12-30,'600708,东海股份,9.5,4.5105
1999-12-29,'600708,东海股份,9.09,2.2497
1999-12-28,'600708,东海股份,8.89,3.3721
1999-12-27,'600708,东海股份,8.6,-3.3708
1999-12-24,'600708,东海股份,8.9,2.2989
1999-12-23,'600708,东海股份,8.7,-3.2258
1999-12-22,'600708,东海股份,8.99,3.2147
1999-12-21,'600708,东海股份,8.71,0.1149
1999-12-17,'600708,东海股份,8.7,-2.027
1999-12-16,'600708,东海股份,8.88,-3.3732
1999-12-15,'600708,东海股份,9.19,5.3899
1999-12-14,'600708,东海股份,8.72,-0.1145
1999-12-13,'600708,东海股份,8.73,-3.2151
1999-12-10,'600708,东海股份,9.02,-1.9565
1999-12-09,'600708,东海股份,9.2,0.7667
1999-12-08,'600708,东海股份,9.13,-0.7609
1999-12-07,'600708,东海股份,9.2,0.0
1999-12-06,'600708,东海股份,9.2,-2.5424
1999-12-03,'600708,东海股份,9.44,-0.6316
1999-12-02,'600708,东海股份,9.5,-0.5236
1999-12-01,'600708,东海股份,9.55,1.0582
1999-11-30,'600708,东海股份,9.45,0.1059
1999-11-29,'600708,东海股份,9.44,-0.8403
1999-11-26,'600708,东海股份,9.52,0.2105
1999-11-25,'600708,东海股份,9.5,-1.9608
1999-11-24,'600708,东海股份,9.69,-1.6244
1999-11-23,'600708,东海股份,9.85,0.5102
1999-11-22,'600708,东海股份,9.8,0.0
1999-11-19,'600708,东海股份,9.8,-2.1956
1999-11-18,'600708,东海股份,10.02,5.4737
1999-11-17,'600708,东海股份,9.5,2.9252
1999-11-16,'600708,东海股份,9.23,0.2172
1999-11-15,'600708,东海股份,9.21,-4.5596
1999-11-12,'600708,东海股份,9.65,0.0
1999-11-11,'600708,东海股份,9.65,-2.1298
1999-11-10,'600708,东海股份,9.86,-2.4728
1999-11-09,'600708,东海股份,10.11,-0.9794
1999-11-08,'600708,东海股份,10.21,-1.6378
1999-11-05,'600708,东海股份,10.38,1.7647
1999-11-04,'600708,东海股份,10.2,-0.9709
1999-11-03,'600708,东海股份,10.3,-0.9615
1999-11-02,'600708,东海股份,10.4,-2.3474
1999-11-01,'600708,东海股份,10.65,-3.3575
1999-10-29,'600708,东海股份,11.02,4.9524
1999-10-28,'600708,东海股份,10.5,-1.223
1999-10-27,'600708,东海股份,10.63,4.4204
1999-10-26,'600708,东海股份,10.18,-0.5859
1999-10-25,'600708,东海股份,10.24,-1.5385
1999-10-22,'600708,东海股份,10.4,1.4634
1999-10-21,'600708,东海股份,10.25,-1.2524
1999-10-20,'600708,东海股份,10.38,0.1931
1999-10-19,'600708,东海股份,10.36,-0.6711
1999-10-18,'600708,东海股份,10.43,-4.3119
1999-10-15,'600708,东海股份,10.9,7.0727
1999-10-14,'600708,东海股份,10.18,0.3945
1999-10-13,'600708,东海股份,10.14,-4.3396
1999-10-12,'600708,东海股份,10.6,2.2179
1999-10-11,'600708,东海股份,10.37,-2.354
1999-10-08,'600708,东海股份,10.62,-3.7171
1999-09-30,'600708,东海股份,11.03,-1.0762
1999-09-29,'600708,东海股份,11.15,-0.4464
1999-09-28,'600708,东海股份,11.2,-1.1474
1999-09-27,'600708,东海股份,11.33,-2.9966
1999-09-24,'600708,东海股份,11.68,-1.0169
1999-09-23,'600708,东海股份,11.8,0.3401
1999-09-22,'600708,东海股份,11.76,0.9442
1999-09-21,'600708,东海股份,11.65,-0.8511
1999-09-20,'600708,东海股份,11.75,3.707
1999-09-17,'600708,东海股份,11.33,0.2655
1999-09-16,'600708,东海股份,11.3,-0.8772
1999-09-15,'600708,东海股份,11.4,-2.4808
1999-09-14,'600708,东海股份,11.69,2.0961
1999-09-13,'600708,东海股份,11.45,0.0
1999-09-10,'600708,东海股份,11.45,-2.8838
1999-09-09,'600708,东海股份,11.79,6.2162
1999-09-08,'600708,东海股份,11.1,1.2774
1999-09-07,'600708,东海股份,10.96,-1.704
1999-09-06,'600708,东海股份,11.15,-2.6201
1999-09-03,'600708,东海股份,11.45,-3.0483
1999-09-02,'600708,东海股份,11.81,1.8103
1999-09-01,'600708,东海股份,11.6,-4.918
1999-08-31,'600708,东海股份,12.2,8.4444
1999-08-30,'600708,东海股份,11.25,-2.5974
1999-08-27,'600708,东海股份,11.55,0.0867
